_id,results.Array_increment_by_map.performance,results.Array_increment_by_map.rme,results.Array_increment_by_for.performance,results.Array_increment_by_for.rme,results.Wasm_increment_by_map.performance,results.Wasm_increment_by_map.rme,results.Wasm_increment_by_for.performance,results.Wasm_increment_by_for.rme,subject.name,subject.value
5fdf3ea64583bd1d70c26984,207052.2382802925,5.793137128824064,525192.1716654667,2.0998934030041583,34226.66015078959,3.204008265380081,536914.6762755442,1.0386443947690047,array_size,2272
5fdf3ea64583bd1d70c26986,360801.67933883175,2.9880158166908157,891421.5130445692,2.010386650192581,58119.439046804466,1.5443333747942116,894049.2209613777,2.2243599529820473,array_size,1344
5fdf3ea64583bd1d70c26988,330559.85902036354,3.9244530695044495,843534.3128240466,0.8257152920446197,54091.96029810225,1.375643194578669,838008.4136247113,2.078217500189293,array_size,1440
5fdf3ea84583bd1d70c2698c,178452.30134762364,5.502892180847022,469749.42628218787,0.7260185910915143,30586.890418730603,1.029500368556161,472881.90429833875,0.49095761548955286,array_size,2592
5fdf3ea84583bd1d70c2698e,169860.3844212273,3.9320106074335657,439177.2629054955,1.2996273209768214,28710.08225152128,1.012153823672351,433731.8122257681,2.4731909729425725,array_size,2752
5fdf3ead4583bd1d70c26996,256863.18557869855,1.2744025055373733,623063.4674903441,0.6970746671002482,40328.46929512691,1.0474727180587355,627625.482992335,0.2642388690050471,array_size,1952
5fdf3eb64583bd1d70c26999,205820.4423179541,2.5892282767872787,503683.9792623104,2.2544349111347066,34054.90245054788,0.39842618522999823,519940.0839246831,0.1271165641759179,array_size,2368
5fdf3eb64583bd1d70c2699d,405432.16156065685,3.2488311442513615,1003921.622600212,1.4093108808544526,66645.33086051053,2.562682393079903,1034191.6296344985,0.18510296567715273,array_size,1184
5fdf3eb64583bd1d70c2699e,404578.1771240977,1.3860157636996833,985747.4768819129,1.2393056612517,63923.5500161699,2.4320133312315177,1005851.0869908764,0.3279145678772608,array_size,1216
5fdf3f8a4583bd1d70c269a0,2978.013884000876,9.115518867740773,34004.24010250429,3.0228230582685547,2250.6362093307275,0.7826913360860379,39147.76465924893,0.047627479918554566,array_size,32768
5fdf3fa94583bd1d70c269a2,1093.8500683404725,0.21711063472015618,17058.76387236452,2.9329179985362006,1131.525510147111,0.7304758667849083,19558.43971600549,0.05897525270759293,array_size,65536
5fdf3fc84583bd1d70c269a4,526.1942521189662,1.5763344284107732,8395.036805837308,3.050046988181765,555.8446987979705,0.986404863312965,9682.480969808872,0.7006234648402179,array_size,131072
5fdf3feb4583bd1d70c269a6,270.8140302215132,0.69229497800151,3989.916780907551,4.309509162593783,287.4485776515974,1.0008976321617296,4763.82902815817,0.9974209503007387,array_size,262144
5fdf40144583bd1d70c269a8,124.33405689848775,0.9465170348577268,2099.0685071793787,2.8377433870806974,146.35910371910992,0.12540848518011075,2408.9069854881527,0.3503597778442191,array_size,524288
5fdf403a4583bd1d70c269aa,57.48918149439541,1.7177247814338155,956.5610529879723,3.396314097978647,72.24735342648277,0.46869452075386586,1190.7041795429143,0.7049081307788613,array_size,1048576
5fdf40654583bd1d70c269ac,33.24149225793939,1.4691739924887315,462.4160874697681,1.753818675294212,34.68966452666126,1.5006868603912336,573.3655419530754,0.3332967239509034,array_size,2097152
5fdf40ab4583bd1d70c269ae,16.92619740682788,0.6547095382463031,242.77048665500976,2.673555096190416,18.060469599255132,0.9528630538482966,302.5684403923639,0.5478123964285944,array_size,4194304
5fdf44c14583bd1d70c269b0,8.640899202812408,0.634340774429232,123.02697317945083,3.5752474474318667,9.126172183061648,1.2406995191563253,152.37261302615403,0.055158278954834064,array_size,8388608
5fdf46104583bd1d70c269b2,767877.9514895948,0.7757122455412374,1900777.0041454278,0.5405574816550908,123562.71998080764,1.4002138874158512,1893286.6636259626,0.5388403010123466,array_size,640
5fdf461c4583bd1d70c269b6,345732.42942306295,10.229813150139618,838925.7178412217,0.9709608705852903,49680.5207261987,1.5207405331123656,834407.4944192953,2.642276853905286,array_size,1456
5fdf461c4583bd1d70c269b5,572426.3268102936,0.9128079234436848,1414880.4811859548,0.27052630998520205,86384.94573662548,9.807732289831831,1412705.4369739161,0.4932171000388643,array_size,864
5fdf46294583bd1d70c269b8,1467961.7674094916,2.9133436668787565,3625972.0447310423,4.484957821848342,219551.34672282808,1.370682379530642,3704021.880029651,0.47315093849978923,array_size,320
5fdf46364583bd1d70c269ba,733194.1985261727,1.7664204777266317,1837500.5194120887,0.5652437247982384,114794.28537969122,2.8197077442195524,1847452.4061718304,0.8481900290451417,array_size,656
5fdf465d4583bd1d70c269bc,1829224.005338606,3.406112644210423,4613755.821169863,0.624139535456218,283850.0153170498,3.6256391053753085,4563037.907756025,0.6900345481952176,array_size,256
5fdf46844583bd1d70c269bf,623387.2467845376,1.4441556247733653,1520718.4598186666,0.5123036207477671,96829.110932933,5.7006505215739915,1508813.9547024907,1.764343636840622,array_size,800
5fdf46844583bd1d70c269c0,6821729.4643198475,4.152703669667761,16061230.656557685,3.017932434736802,810044.4500444432,2.6015967610461335,16002289.964632398,3.2271512988840447,array_size,64
5fdf46914583bd1d70c269c2,582959.5611550789,1.0773130325704328,1430325.2566473645,1.835698735257164,90068.37620366666,5.267336558229102,1426089.4371010577,0.43939026189483515,array_size,848
5fdf469d4583bd1d70c269c4,396040.0373623782,4.035719577803197,941168.6225014374,0.5691646489414054,61912.53831964541,1.3430291890647694,945587.5166526355,0.419615040839391,array_size,1296
5fdf46b74583bd1d70c269c6,564682.679208487,2.0799211141048355,1382708.9114538198,0.7097896847321021,88053.79753417017,1.6453113877971284,1384986.8957242318,0.5251102860685921,array_size,880
5fdf46c34583bd1d70c269c8,12762482.572124194,3.7408493751345744,28616715.119919315,2.3953297255294546,1338239.7130430853,1.5247712399458746,28560447.847391512,2.553460296356741,array_size,32
5fdf46d04583bd1d70c269ca,1147236.5953699027,2.8285793791830764,2881548.7347704517,1.076496135531307,186776.75678649262,0.7903380299199304,2873555.3115591067,0.3852694370568115,array_size,416
5fdf46e84583bd1d70c269cc,709314.7570501472,1.2226887776841084,1769553.019206818,0.48985387490429355,115464.48708685776,0.8012353302438546,1766023.506620206,0.13162661447057825,array_size,688
5fdf46f54583bd1d70c269ce,603926.9832540808,0.961609754242828,1464857.8411133706,1.0130679377358556,87226.03485936808,4.727606792851467,1465920.8764068452,0.24602964801543392,array_size,832
5fdf47074583bd1d70c269d0,1241612.169634432,1.7163423429874345,3109920.8894854104,1.0199003824880752,197092.270713076,1.9683732802355771,3106246.9156357613,0.2250466098375209,array_size,384
5fdf472b4583bd1d70c269d2,670163.1390022683,1.3530800668250227,1651758.2781785545,0.2833035504592246,102478.74923186342,2.4354912832019164,1650012.9544127851,0.36505318026398403,array_size,736
5fdf47314583bd1d70c269d4,645215.4743810255,1.572626801023516,1553960.7945656474,4.310591424005658,102536.93945159453,1.30764932010508,1582234.412450505,0.27953331509602497,array_size,768
5fdf47414583bd1d70c269d6,812978.5082207369,2.8497889034594226,2018951.5186703315,1.2203442294714273,130265.38996886261,2.4692552743914087,2044697.4026223056,0.17115144693115347,array_size,592
5fdf476c4583bd1d70c269da,534388.9967275594,3.005893679228995,1336928.3098142021,0.257562069888056,85453.55999323142,2.2695457677043676,1336230.2486335854,0.12424464154441395,array_size,912
5fdf476c4583bd1d70c269d9,1542990.668592405,2.459898860803113,3923057.6824467396,0.3393872527618775,244776.45146618344,3.9210027094776514,3877901.2536824555,0.4330934504652333,array_size,304
5fdf47b24583bd1d70c269dd,3112297.3486651955,4.39989281184612,7660662.893678266,2.854968527273517,422008.7222283322,4.217533236730195,7737379.797605616,0.28766756834819796,array_size,144
5fdf47b24583bd1d70c269de,529614.1276230955,1.5454895028492093,1293431.5906260812,0.755274129788977,84897.34777673881,0.3935815135591979,1294331.2653967682,0.11009803481817941,array_size,944
5fdf47e44583bd1d70c269e5,416961.2968275789,3.526996232946819,1007174.5284398074,2.0833385737740024,62819.749407232484,7.582328016652462,1021971.5402969434,0.1308829221817297,array_size,1200
5fdf47e44583bd1d70c269e7,490646.5470152289,2.4720861513715255,1207977.9559022966,0.7371228461750718,79429.65938436765,1.251278759008031,1212142.840062523,1.0079511205070633,array_size,1008
5fdf47e44583bd1d70c269e6,447483.6222386275,1.3907967537735342,1086947.1759677695,1.0553637073468771,71024.83848004957,0.9796976362373286,1095008.1544521006,0.11563877283506686,array_size,1120
5fdf47e44583bd1d70c269e8,417818.0162006256,3.357782595371624,1032748.810268292,2.7486619918527926,62948.660289094834,6.315170878510326,1046526.6264100828,0.36669257685366496,array_size,1168
5fdf47e44583bd1d70c269ea,456869.62061473256,5.128903691820171,1125875.6373722458,2.385540117501906,69142.97092266765,3.5635958416311677,1134342.5007761724,0.3780485060769161,array_size,1072
5fdf47e44583bd1d70c269e9,494346.88039657776,2.7138447525661826,1229331.9541062948,0.25599715055064454,81177.50103817627,0.7673836075303069,1224131.5673680832,1.102980691900444,array_size,992
5fdf47ed4583bd1d70c269f0,2868021.9335509627,3.7473245707546425,7177836.229413565,0.5584583169340273,419098.48456245766,4.20347353057813,7042267.520056495,0.2225603037091853,array_size,160
5fdf47ed4583bd1d70c269ef,406111.43276182044,3.571380976319158,965810.9633906833,0.8996502283780791,62169.278287023466,2.8206702565390933,971879.2226999204,0.13174192226605147,array_size,1264
5fdf47ed4583bd1d70c269f1,455121.6815974566,1.4498757287685577,1088076.7769539698,2.039596809582888,71742.58372038968,5.524820820601549,1121632.1344723327,0.8120300162514832,array_size,1088
5fdf47ed4583bd1d70c269f2,472868.5754986353,1.3566093670145747,1146025.7779779383,2.0688143537996893,72380.3591772083,1.8714862900691627,1156998.7000013324,0.5709876949058859,array_size,1056
5fdf47f64583bd1d70c269f5,370523.85825816245,2.7119598619808007,877305.6205755542,0.5999073200045797,57816.5626953933,0.41820354615478517,883132.3822912261,0.2173387044682723,array_size,1392
5fdf47f64583bd1d70c269f6,1331761.3040666603,3.102453995059401,3282352.4870760953,4.903623040584341,199792.29379424648,1.6436931527346488,3363628.5559705296,0.6866188641965639,array_size,352
5fdf47ff4583bd1d70c269fa,693663.9745275703,1.1694424902718479,1729370.7993992716,0.49732259053677724,107987.03246486916,3.2362386822672855,1727450.2551262055,0.11685866243326762,array_size,704
5fdf47ff4583bd1d70c269fc,350323.7270918545,6.159326788499853,850932.9449911088,0.3365602095008476,55403.185808257826,1.0336332417843879,851504.6135286915,0.1010292075365856,array_size,1440
5fdf47ff4583bd1d70c269fb,471387.96090317983,5.1211074107716446,1165227.508779971,1.5566081927440023,75337.25424340784,1.734906716474811,1166442.5572301515,0.7890316421611153,array_size,1040
5fdf48084583bd1d70c269fe,896123.9103267936,1.3824283536065487,2287702.5519269505,0.5379509118971498,149068.36936489693,1.4243401637797497,2286130.520119258,0.10574630116986201,array_size,528
5fdf48114583bd1d70c26a00,527219.6187956408,0.6307714895711536,1277342.776119014,0.21992529707593322,83661.32134446272,0.48196050138266977,1274765.9394687247,0.22564430138035038,array_size,960
5fdf48194583bd1d70c26a04,5451168.826153451,2.883585067492477,13437560.135689406,2.1573567186317466,747885.4621804935,2.7301029425399457,13594871.812278777,0.500279262779677,array_size,80
5fdf48194583bd1d70c26a03,254156.88152463027,1.7599170654091376,620586.3941905037,0.15133151992832305,39331.25046200066,1.7530106888876615,625312.9301222952,0.7208211920922767,array_size,1984
5fdf48294583bd1d70c26a08,336265.8391978411,11.740402864056824,831563.3826249447,0.35243294500335115,54501.326978331825,1.3359384761800497,841107.9191613016,0.22057057496029253,array_size,1472
5fdf48294583bd1d70c26a09,296841.3226968122,8.617473763576857,739132.4208412912,0.4057052279619467,48250.22190995341,0.5427722089804652,743272.5367182222,0.3757378802792726,array_size,1664
5fdf48294583bd1d70c26a0a,248071.7679269333,5.693638906827124,598844.8796022441,0.3190693750972563,39309.0651775394,1.0508437838452658,603066.0566401139,0.11830105972454152,array_size,2048
5fdf48314583bd1d70c26a0e,332181.9166548013,2.6129739537150014,810009.5069978635,0.1104780353563129,52461.92995569474,1.2180272949046582,818677.7161404954,0.2968255776623436,array_size,1520
5fdf48314583bd1d70c26a0d,2041928.160801335,4.230309826457574,5156195.950241724,0.20876431080203098,317902.5767738832,3.1525868454625816,5214531.611924712,0.28018443305349594,array_size,224
5fdf483e4583bd1d70c26a11,4640499.178320351,3.9287278336499725,10944778.948533466,0.51664034219565,638160.1368924449,4.274059895116498,11165115.552074006,0.46547198443072907,array_size,96
5fdf483e4583bd1d70c26a12,1012861.0257176304,2.3473865463641457,2584421.2522607828,0.24335619429864327,164053.75864060488,2.617872791269873,2602173.875360924,0.40030825669469355,array_size,464
5fdf48454583bd1d70c26a17,888716.7771248249,0.6070337380751881,2091284.1356747288,0.5797586323549913,135125.49093178593,1.9308343165566424,2132301.676241276,0.591796275762557,array_size,576
5fdf48454583bd1d70c26a16,425493.8382271788,0.5845735723381875,1036648.6208114283,0.3003931258585851,67772.55164365044,0.37777023621901556,1041100.6785830678,0.2767302397266613,array_size,1184
5fdf48454583bd1d70c26a18,359548.48934212147,2.5292058847868244,863239.8047046938,0.2697709051262948,55386.4862550887,1.9575845549089688,864535.66377373,0.11227718213942545,array_size,1424
5fdf484d4583bd1d70c26a1a,254801.82915283312,1.4099837122221992,609854.2929314325,0.1537249942115339,39229.22461089851,2.2212667333995832,619607.5151801314,0.3149772299650241,array_size,2016
5fdf48554583bd1d70c26a1e,1513542.344739296,0.9017331040274839,3520973.4294701195,0.5892165788652535,221975.507999792,1.5835701780925031,3560923.7043465427,0.6096920213130271,array_size,336
5fdf48554583bd1d70c26a20,1186512.1110044564,0.8702727742553552,2768535.12573531,0.795651365790406,179685.24009828304,1.0161288513980502,2788159.5274659763,0.26636643968906787,array_size,432
5fdf48554583bd1d70c26a1f,1062429.4995953916,2.3548862334673264,2680149.353173002,0.11730707194365167,174872.33938034612,0.9825112100485796,2689300.952174329,0.6072520847059356,array_size,448
5fdf485c4583bd1d70c26a22,679918.1630792735,2.078865052480701,1670986.254054256,2.2791300972862123,110154.46827616975,0.35786927075469716,1713885.2446205255,0.34080061545889623,array_size,720
5fdf48634583bd1d70c26a27,1068383.0467378914,0.8906498360216887,2504764.356130794,0.24816378718830284,157060.98709676953,3.868432842436198,2525252.6408369006,0.20782712382403026,array_size,480
5fdf48634583bd1d70c26a29,2251614.1256896798,3.4281833054286976,5619541.568542686,0.446892222874846,349607.82603795937,0.4674150576190665,5606426.461742593,0.4957917670053216,array_size,208
5fdf48634583bd1d70c26a2a,559579.4908885413,0.7684519724514856,1354710.8456659864,0.6875427587304237,88458.19405971993,0.5502219720361858,1374291.1577416144,0.23883844684505534,array_size,896
5fdf48634583bd1d70c26a28,483156.1633067157,3.0273779184385115,1188650.2259504192,0.9472175693717055,77789.74604184492,1.156543070383206,1209079.5971634707,0.5388426692380012,array_size,1024
5fdf486e4583bd1d70c26a2c,367384.5118754081,0.3581627506428876,872329.1966964856,0.2638563323756234,55568.38014089699,2.512123121413452,875587.8128813598,0.503439913767884,array_size,1408
5fdf48784583bd1d70c26a2f,325609.5761706775,3.4602936756555183,778977.9478245842,0.8109333696190605,50597.85285135676,0.5833881017021045,790194.0003449763,0.3919763771151131,array_size,1568
5fdf48784583bd1d70c26a30,334648.2634624894,1.0269231808500539,793120.2446154192,0.39818665097033,52038.592969362704,0.19132497347901994,799756.5500301593,0.23888600670751198,array_size,1552
5fdf487e4583bd1d70c26a34,384686.9697436275,3.491897903400272,914265.4510198352,0.1432830727244659,59814.17439054754,0.7795674618108076,919632.6069958081,0.22637783695830827,array_size,1344
5fdf487e4583bd1d70c26a33,3907350.410203661,2.402371460098734,9637314.607486384,0.3950051490299242,581322.4368663119,3.2465404721019366,9826348.215033721,0.3501537121658893,array_size,112
5fdf48854583bd1d70c26a37,1653253.397603594,3.397596156829049,4084087.954721884,0.17178768317658194,260684.54237803235,1.7934452941297085,4135418.0449556247,0.5003492643185188,array_size,288
5fdf48854583bd1d70c26a38,253544.1948886559,3.230251258458184,614235.5396827279,0.33146925285747547,39074.809951044605,3.732813141377642,625089.1977398999,0.19564867881900547,array_size,2000
5fdf48984583bd1d70c26a3a,429337.6847101235,1.706691341508898,1111949.8991401573,0.1601763913439419,72007.76717244272,1.4570952549664828,1116104.6092618625,0.23022008353383797,array_size,1104
5fdf48a14583bd1d70c26a3d,375490.4760385556,0.4461437622459964,890626.26440397,0.2768622438204857,57623.90414536104,1.6272673572011158,902616.5602797085,0.2668355617053019,array_size,1376
5fdf48a14583bd1d70c26a3e,2015568.5239764669,2.988144856171238,4837665.875970096,0.25238462898081726,307598.41700632125,2.701536379856644,4915825.049546957,0.3946398579367949,array_size,240
5fdf48aa4583bd1d70c26a40,387147.24374531413,1.4289409189223228,924951.6466874804,0.20674702327706565,60171.479084312654,1.2989475183064683,934442.1424138874,0.3014614082157037,array_size,1328
5fdf48b84583bd1d70c26a43,415478.1850259076,0.5574254472320365,1007750.749665802,0.18825334896427945,66634.87676715181,0.6192370442953302,1013007.3653448172,0.4323792687367963,array_size,1216
5fdf48b84583bd1d70c26a44,944939.2794002465,0.683924784005783,2216200.17468881,0.17706696588797052,144587.22589449934,0.8576798649003928,2245113.934006882,0.16107951632372908,array_size,544
5fdf48be4583bd1d70c26a49,823924.5544129048,0.6991883636892793,1936330.821747389,0.2632600102405061,125315.26607843999,1.7952688419861103,1969973.8663699904,0.225349840265133,array_size,624
5fdf48be4583bd1d70c26a4a,272019.8481377082,1.4564926603712576,646131.3680593156,0.2816142229994076,41617.399469432625,1.0859266357662711,653100.1622938223,0.1767429458762712,array_size,1904
5fdf48be4583bd1d70c26a48,844869.8802343794,1.2552404504042267,2151612.13514052,0.25969676013791854,140987.55345015286,0.2756866108856095,2184819.922781431,0.17840421010790944,array_size,560
5fdf48c94583bd1d70c26a4c,439507.9276270742,0.37323644045765003,1064772.6252666516,0.2628435269165169,69858.03687083717,0.4731211318239125,1073605.3530368567,0.1557853790729844,array_size,1152
5fdf48ce4583bd1d70c26a50,2410608.667999898,3.275362522696513,5964702.409313545,0.21255213558763575,382493.98305177863,0.6710922591263537,5997937.828041783,0.5813507033260443,array_size,192
5fdf48ce4583bd1d70c26a4f,8988873.026344007,1.7186781242452382,21155823.38953841,1.1386435318722223,1087050.2767699903,0.65762683395442,21240521.51824455,1.4545532726079617,array_size,48
5fdf48d54583bd1d70c26a53,544503.7160035761,0.9865553782132676,1314889.4483856119,0.11247458560175516,87249.28498386446,0.34964361184469867,1333814.0730091012,0.17534205500183156,array_size,928
5fdf48d54583bd1d70c26a54,1774168.0524051522,2.889413341137589,4300403.753630838,0.25809144288495456,271338.7233455038,1.441227974180799,4346025.292682305,0.6097270629120175,array_size,272
5fdf48df4583bd1d70c26a56,596890.4060698322,1.5304551067522982,1485893.3221554335,0.5935058789590789,96890.91774795194,0.7166192979679954,1506851.151276911,0.17978528442565672,array_size,816
5fdf48e64583bd1d70c26a58,324589.5919391647,0.9560381536153876,770429.2243176228,0.1497841192041095,51131.54931496379,0.3239195311989327,773912.6043911974,0.25812344381348623,array_size,1600
5fdf48f44583bd1d70c26a5a,290121.0064783865,0.4850622121937578,693975.5857949792,0.2349359793168386,45891.69970791383,0.3962503252731114,701291.2021477093,0.21152557648806428,array_size,1776
5fdf48fb4583bd1d70c26a5c,650840.1848521859,2.642994862470515,1615410.8793527998,0.11141032935925309,107810.48280967158,0.26022973743543615,1636831.9823156262,0.23300586601272738,array_size,752
5fdf49154583bd1d70c26a5f,285185.53007784474,3.7423601693534163,679837.0197806023,0.23596070772036684,43778.86431197624,2.4117868553964548,688036.4029105896,0.14654716384178454,array_size,1808
5fdf49154583bd1d70c26a60,251730.3993343511,2.444524201869692,604885.1018373051,0.1586546304643161,39189.38549318791,2.346718603604077,612202.4824159687,0.24998226818563873,array_size,2032
5fdf49194583bd1d70c26a64,402670.490949385,3.90223996908649,958162.8225816259,0.13748860881966632,62541.94121204505,0.5488690726276566,966652.7340041766,0.12489074326528507,array_size,1280
5fdf49194583bd1d70c26a66,282747.383937766,3.590659354555171,673066.2472133334,0.29773356925450645,43581.2501465985,2.2175083998755194,683256.3744168037,0.1327488615208534,array_size,1824
5fdf49194583bd1d70c26a65,271366.4270217659,3.930553769348631,663008.51958447,0.12229454126085179,43008.99621845537,1.1519860386328105,670681.4685977326,0.38355329246544356,array_size,1856
5fdf491d4583bd1d70c26a6a,295658.51096448774,2.9846428352523926,705655.951674771,0.1388837065607034,46115.70384500981,0.8237912264247301,711766.3637657074,0.120715400493467,array_size,1744
5fdf491d4583bd1d70c26a69,1006615.7201932837,0.8781611323117379,2343699.128775516,0.5179478267243192,148164.36579796262,3.9785131328644736,2376449.4269904657,0.1676237431914043,array_size,512
5fdf49204583bd1d70c26a6d,1397137.3899815665,0.8981284725928133,3237496.7112036254,0.2365947801398672,209852.59058635743,1.040344461896369,3265973.2300013434,0.24137313381312223,array_size,368
5fdf49204583bd1d70c26a6e,256793.5695482779,5.56772016313445,631350.4225978005,0.14300745723729918,41192.646224874894,0.4724294748262461,636946.2378618222,0.2519403490538178,array_size,1952
5fdf49234583bd1d70c26a71,1284732.1440111103,0.893497601031293,2978392.3192022233,0.3595655013403734,190830.30877407992,0.7426263745462192,3012541.7321589324,0.27581958846834487,array_size,400
5fdf49234583bd1d70c26a72,938079.7906008436,5.831348307410079,2417278.4038708685,0.3436870714907401,153791.88802600544,2.8634225855616804,2454195.294391986,0.14295959572466913,array_size,496
5fdf49264583bd1d70c26a76,258070.03977892856,2.167533580448274,624960.4128120787,0.1670479135781945,40703.604076020056,1.4800380746412547,633256.0074094358,0.13456938737333352,array_size,1968
5fdf49264583bd1d70c26a77,301468.5379316014,5.849974611374684,734023.345137813,0.10485941462711482,46181.53402826553,2.1624105243368663,739545.7587686327,0.10360009864690463,array_size,1680
5fdf49264583bd1d70c26a78,261031.0395942213,4.666225113426762,640770.3106292229,0.1586679713711144,41371.93478863839,1.3745010649508307,645616.6075800108,0.10582026005039605,array_size,1920
5fdf49294583bd1d70c26a7a,306801.7056919667,1.7136433594965208,774223.5364936223,0.44402965908548986,49743.16113115406,1.3553339717843382,781895.8209991803,0.12346093105242181,array_size,1584
5fdf492b4583bd1d70c26a7d,320884.0986936577,1.3123865512961315,760734.6593295229,0.21714383301813528,49659.245155201796,1.395145360016367,767945.8173321274,0.20971642696145043,array_size,1616
5fdf492b4583bd1d70c26a7e,280842.2873301615,12.808576131128074,698432.9210093118,0.14447966348309835,45224.36091263576,1.1534201001738467,705840.957480986,0.122187069619859,array_size,1760
5fdf492d4583bd1d70c26a82,629676.0743622074,1.6099114391530576,1549024.9300099157,0.41284588198876004,100655.05553368646,1.0828275475612719,1570229.427279632,0.14665580842694506,array_size,784
5fdf492d4583bd1d70c26a84,315907.40442783426,0.47322982346894416,758935.4260512957,0.24490914257810326,49888.46855013405,0.29407762479492866,759599.9331042187,0.26154206243494393,array_size,1632
5fdf492d4583bd1d70c26a83,3563867.4373598737,2.964420115415184,8566335.77550469,0.3420024178525071,496075.8842426346,2.141696943205168,8672041.82218634,0.2879848853929537,array_size,128
5fdf49314583bd1d70c26a88,21813870.8439976,0.9532100847719047,46875051.551059045,2.893891523969468,3995623.089615967,0.697180620817668,47096255.602327906,1.1110448860420876,array_size,16
5fdf49314583bd1d70c26a87,345526.53582610964,0.76592316526695,830086.3046971736,0.34173462466432275,53631.09725307331,0.511938840706745,830644.4366519541,0.5051606629677731,array_size,1488
5fdf49334583bd1d70c26a8a,845481.6633188004,0.6076482164215733,1984789.343113968,0.3239882803704122,127838.49553692082,1.3826090045712272,2013918.7374840965,0.17503538765856227,array_size,608
5fdf49344583bd1d70c26a8c,733523.4291541053,1.3070094264209222,1784735.0013387837,1.4432488153362768,118377.35402600354,0.28167673955486533,1813105.3443584577,0.17093773685553332,array_size,672
5fdf49374583bd1d70c26a8e,392916.1077929486,0.46245141300645065,937849.1269913724,0.156155799908443,61360.206156644315,1.5969763496482547,941476.3549269438,0.11075735141630383,array_size,1312
5fdf493c4583bd1d70c26a90,2642406.1711623366,3.361978397125461,6460777.296608647,0.2521056708686032,400165.29020708206,0.3975264325138411,6520876.962371862,0.4447488546980715,array_size,176
5fdf49444583bd1d70c26a92,404265.6366311533,0.9461065232487795,985512.8671460615,0.15720476839255748,64009.444859332136,0.42912097345722405,994156.7409890648,0.21166201742915552,array_size,1248
5fdf49454583bd1d70c26a94,521577.74093309324,0.9643249887387734,1249382.7809416687,0.7817237380996578,82283.76777046555,0.40856726350945044,1266322.8115853786,0.23572488390304985,array_size,976
5fdf49484583bd1d70c26a96,409927.06795074174,0.7909089391609916,998268.9672835526,0.17669041870683574,65225.42986640074,0.4540990448666041,1007380.9799003209,0.20347232989928565,array_size,1232
5fdf49494583bd1d70c26a98,280220.5190582439,0.36904531865418927,673339.2418491286,0.24477100656324016,44295.380169110686,0.367365203383076,678196.4004594365,0.13451029301425982,array_size,1840
5fdf49564583bd1d70c26a9a,273866.2929844663,0.38225653308827146,651282.780477169,0.24216409592797924,42372.058607762265,0.44823151648285575,660385.8508501713,0.16597801421769706,array_size,1888
5fdf49574583bd1d70c26a9c,443937.8238154581,0.9430771038635001,1079430.8243838698,0.1577508996713364,70044.93419427193,0.5477417737611722,1091547.87086663,0.16334643424240114,array_size,1136
5fdf49584583bd1d70c26a9e,298428.09235871193,0.4737101818307444,717519.437775845,0.16059014708706268,44948.77664450104,1.0451908721908496,717267.5960792485,0.21832193894330468,array_size,1728
5fdf49594583bd1d70c26aa0,301338.0779696009,1.3669026998811962,721398.0720091576,0.10495718415374111,46841.365761258654,0.6601018709615512,726507.0279174757,0.12330604932632885,array_size,1712
5fdf495d4583bd1d70c26aa2,337436.3011880779,0.49226249037003345,801645.3941236126,0.3217348179675337,52220.18762711095,0.49270908921847006,810425.6646801189,0.3480439900362704,array_size,1536
5fdf495e4583bd1d70c26aa4,380150.63729882333,1.0466814545622072,904411.9623381546,0.10930031962018755,59636.51791132605,0.19753370974681483,913166.5568943003,0.1663050489332238,array_size,1360
5fdf49614583bd1d70c26aa6,304130.2049304804,0.3983725031383675,728371.4722354119,0.23844417782503177,47774.13627934337,0.3465605920013332,734294.0050102763,0.1255591796106387,array_size,1696
5fdf49624583bd1d70c26aa8,265861.01053836755,0.37210771996741077,640774.5801999249,0.12579976559877462,41624.13274368582,1.2734522176937177,641398.5721411464,0.12986100444141252,array_size,1936
5fdf49644583bd1d70c26aaa,345255.967838838,1.1891931032069096,818420.0884855421,0.14177713798610195,53385.14506837785,0.41369906498833087,827973.2180583238,0.13775230428395932,array_size,1504
5fdf49654583bd1d70c26aac,289545.48123256123,0.3980191972266336,693460.1746047748,0.13374372045086116,45261.78024295228,0.9221097541543445,694279.1559684577,0.13963792249107848,array_size,1792
5fdf49654583bd1d70c26aae,275770.6914857442,0.37757518077723834,660305.5791440299,0.2824536191679271,43448.09149574596,0.34765943779094205,665582.8279035271,0.13426754478656605,array_size,1872
5fdf49654583bd1d70c26ab0,313414.00480703294,0.5777843891261254,749136.7279818979,0.1662648858339813,49204.93642464095,0.3103022402569172,753481.2009049628,0.11755937475991143,array_size,1648
