_id,subject.name,subject.value,results.concat_with_reduce().performance,results.concat_with_reduce().rme,results.concat_with_join().performance,results.concat_with_join().rme,results.concat_with_toString().performance,results.concat_with_toString().rme,results.concat_with_for_loop_and_+_operator.performance,results.concat_with_for_loop_and_+_operator.rme,results.concat_with_for_and_concat_function.performance,results.concat_with_for_and_concat_function.rme,results.concat_recursive_with_+_operator.performance,results.concat_recursive_with_+_operator.rme,results.concat_tail_recursive_with_+_operator.performance,results.concat_tail_recursive_with_+_operator.rme,results.concat_recursive_with_concat_function.performance,results.concat_recursive_with_concat_function.rme
60116342289a2093690900e5,array_size,284,620231.6856145979,5.730829865380889,267298.5276963269,0.23037599160905023,57149.86806818813,0.8459534644480243,621748.095294356,1.1794861106823549,656858.9721294575,0.7753744820633149,282082.65179030545,0.9054278743402915,275411.2142173744,4.635620861491947,283940.2234997726,0.7386950741059429
60116342289a2093690900e4,array_size,958,190338.33229976686,1.1819697828436864,80897.43868492814,2.5502286776751237,17140.858173332737,0.9861493319140682,192057.10910944967,0.7748516841014941,195567.72603246407,2.7259424635735376,71003.14165310744,0.4472024208111023,69285.66878798313,1.9503253693661022,76098.37436752461,0.7678332068709397
60116342289a2093690900e6,array_size,976,188112.85994941005,0.6919740793651828,80064.43882096953,0.4881964572873425,16929.33791963902,0.953950273697885,189383.82724475846,1.0418127243535515,195509.0181766238,2.3254761391893517,74245.3516069743,1.4102847590292111,71011.61131044796,2.9350955233934948,73668.1504105632,3.407923268014753
60116342289a2093690900e3,array_size,742,248087.85012375022,0.9037076882989878,98275.36806291298,14.151340083992064,21337.327673738437,7.452667987937477,253058.97280460113,3.190312033041577,247331.95214434236,1.1320693846583347,96648.2734122347,0.5920398148729558,96641.1840019167,1.507679170070408,98494.17663283629,1.0138704878901716
60116369289a2093690900e9,array_size,416,430860.279267126,0.9947127780787329,183291.178125415,2.519832271349279,39112.14468664146,1.7398465741819273,433103.721990545,3.2360249571852515,455556.87675157003,1.098619820002281,178997.0954357289,0.9994946767947419,183462.32304187826,0.5792267098475279,185531.56071450768,0.34285737372947755
60116369289a2093690900ea,array_size,278,630379.1997210201,0.9680118861664773,271563.86410851986,0.6218805675041142,59139.72882762095,0.7239815533115467,636957.7026926463,0.6789141402776754,629596.3518643257,1.5261491760188126,288637.8600256746,0.311357939792338,288873.72956545296,0.9975627553613602,289925.48083499854,0.5112776842843746
6011638f289a2093690900f4,array_size,960,191481.3256887822,0.861375121644813,81290.70662787012,0.5858410684977922,16518.407286166832,6.021489954019401,197152.33124252353,4.125057838670324,192940.49420840765,1.0519805394365014,73949.20623913662,0.5425396848325833,71019.85285167868,7.8136391174751925,76764.95593722367,0.45103616384264106
6011638f289a2093690900f5,array_size,704,259818.97761454165,1.1119660422360453,98717.89613936497,24.558002733967406,22703.296672500415,2.7730048423304297,230586.34465585052,45.76557158416644,259544.42337716802,1.1151325683652482,103439.80236603251,0.6825162394837608,104541.74765040133,0.731649723603343,102449.96936116338,0.8425680006023143
6011638f289a2093690900fb,array_size,1002,183306.025127824,1.012499415078554,77664.85066613746,0.7702970725811535,16422.146068050086,1.5490372723204515,197704.2459406855,1.2280543015579226,184072.4827084079,0.9603120971148753,71487.69813249233,0.6779652450633329,69227.60905211179,1.8195811429478126,73468.12895444725,0.7073401867358194
6011638f289a2093690900f6,array_size,662,278977.61747121956,0.8225145933853529,114473.65658349509,3.4867207529840245,24760.09331687613,2.004489801283069,280596.15550929477,14.042686923734701,276240.6010104256,1.7065229948834613,108565.61090530388,1.4496249813095807,108732.14366858092,2.242874100529743,109764.38071124253,2.554298403900836
6011638f289a2093690900f7,array_size,556,328382.10243969905,1.6149065743248436,134122.42205026888,5.68245379610847,28655.960010825787,7.133673347236709,344655.8110243312,2.8446822989481335,347989.39169373986,2.2951605606661287,129547.77906664989,1.4429167629398105,130815.10307689509,1.4055150723121466,134695.45208413887,0.5365268969180573
6011638f289a2093690900f9,array_size,714,258487.32118650267,0.9352309715194641,107052.1453177132,4.885356852887244,22949.13588453122,0.8434423143890287,250608.5203761649,2.712999009059005,253757.8503523098,2.3414006076714884,100966.65308354619,0.13421869683347779,100822.59397043951,1.0067649948062745,99737.06905531087,6.406735590110168
6011638f289a2093690900fc,array_size,452,390227.602698666,2.80923763377555,168034.31716041616,2.9134419386090995,34509.36885649337,12.528619735431498,404665.4934815937,2.9210658742740874,394133.8459657096,1.1238753237867491,168006.59026815282,0.5137273996744824,154597.10018227497,14.920434675215793,168951.98343743244,0.5215071460426699
6011638f289a2093690900f8,array_size,294,596921.6625302151,6.16672005321465,258186.00461275564,0.4980856400854493,55379.41170409831,0.4338255301220361,597329.1337639793,2.0962239879665536,598735.1713543303,1.4291415566507533,250328.39502742846,0.3926692750633876,245351.83005096836,2.1148975819916296,272539.9901645982,0.3550633657896958
6011638f289a2093690900fa,array_size,948,194217.28310470824,1.01817788087102,81751.42356535468,1.727970371272132,17180.147674202315,2.488917135912357,193912.08701241,1.3661152426648953,199714.59477235883,2.4637853625092343,75755.9819990544,0.37629439851857005,74529.63117792874,1.4089643626261579,78172.51838991618,0.35610501620531027
601163b4289a209369090106,array_size,570,323795.9969355032,1.20033320452184,136387.77930231622,0.9089905381783473,28321.20639731842,3.1583471393762967,331311.60809010995,4.213331895122244,317579.4375939474,1.6101301007112694,130930.70441675237,0.39930642967963387,130482.94948264319,0.7926374690805369,131473.7068013818,0.8115448237981574
601163b4289a209369090107,array_size,424,435974.81289123103,1.3494941957965292,179817.7928977406,1.3125687293995616,38675.419618009786,1.4751341340222945,417869.97163114994,1.1421536035257254,438071.9363416308,0.8527771094410408,179600.39067848946,0.6275011297777623,177992.36791197906,1.9054527965530859,180742.96477036804,0.342419854817674
601163b4289a20936909010c,array_size,310,574801.925668637,6.13623982614284,244997.00003313765,0.8526817779984338,52873.14563698415,0.3188289186708196,570370.73191173,1.4401026035541045,596043.3395687478,1.18859884219777,253909.29911304478,0.9321438729101285,251607.49231104262,1.4890284384331856,256002.64736787166,0.8511891374251129
601163b4289a20936909010a,array_size,312,574712.9319728364,2.5475690533210815,242115.1009477612,0.9615518729877028,49065.786222055416,14.728502307210498,573162.8005775397,4.914881264859214,604759.4973458716,0.6802673942989953,247162.59187930694,0.4560989031765499,245759.02841331874,4.723877435773145,254620.09280854676,0.38405589265494183
601163b4289a20936909010b,array_size,850,224302.63818396753,1.5401096250793056,91812.64877331253,0.6314992123276733,19154.666493660305,2.4316048850653402,218796.7948988649,5.8678580957666355,215684.30925029074,1.7113362392178613,78879.97357475598,0.598474688073362,79142.76525447401,0.5137554546935363,86454.07877606527,0.9146077890493749
601163b4289a209369090108,array_size,664,279933.74101370235,0.9998426623117886,117515.29678151544,0.5712984308488638,24707.17301652951,0.7654129578169219,277073.6134445079,1.2734441239891046,292071.23173097416,0.7914651478755521,109762.31818465269,1.066977713538886,110625.5593074843,1.5507562087318132,112427.45067398451,1.450717987817887
601163b4289a209369090109,array_size,766,248931.8502612066,1.4205958388330582,99900.34801029,1.4084935756297066,21058.89583265025,2.2527594229589276,237645.27975523082,1.4605826291331478,232068.32496846726,4.04317688506243,93829.42495228897,0.47837635947434654,94706.02030472564,0.40242331098361656,96185.71615813843,0.6340703442123125
601163b4289a20936909010e,array_size,596,307486.805314148,1.0701827470689733,129667.07909491063,1.2553657345049212,27627.528246974758,0.7449280494792565,305791.250665781,1.5217601238072778,304015.5999802868,2.0183830166827166,113932.40781734374,0.460322903374118,114623.97223718857,0.4856787506932708,123998.59627694618,0.9770446828111676
601163b4289a20936909010d,array_size,942,196589.64791974687,0.9423054123855041,82955.41083088281,0.3708501185846846,17329.66246761948,1.9556764638703112,204833.90833382666,5.657110687512907,193130.48459691615,0.9299766518343108,77595.70029816589,0.35277078862039346,72790.84074428724,5.782446201685114,76771.49862554765,0.5942948091561934
601163d9289a209369090112,array_size,874,216209.68575182508,2.486955361268408,88379.19369515778,0.7600418834199674,18062.0600629333,8.423561098367182,212025.00676377103,1.2605471425252923,209901.6328088425,1.0947170153632442,78056.3104655022,0.9222673907456305,78297.56421182005,1.397032289472259,84408.78782290455,0.47911625072398706
601163d9289a209369090111,array_size,672,274298.1735298067,0.9792926097135705,114765.32322400944,2.021334654423232,23640.123493808347,4.872692128973246,267882.4135936876,9.43361366790872,289476.3788096583,1.6016278430931083,104542.40819954031,2.513716032064283,101728.87281178743,2.3569208026239163,108155.45301994873,0.8637397012476592
601163fe289a209369090114,array_size,904,206713.55113351467,4.861012742873682,85555.51616942832,0.5602281294667073,17753.611992116035,4.5349448928342495,204558.980089201,0.8862338001595905,212255.54817534785,1.3044366461282075,75969.0965632093,0.8884655610494446,75721.70404502936,1.894476652135985,80772.28239040826,0.6644048332086279
60116446289a20936909011a,array_size,724,258138.8140482798,2.6817110478690878,106933.13993436324,0.530630054936229,21894.908425186783,5.7014385220509345,255993.62896041307,1.0342804578157043,264831.0722299452,1.68392070493622,94620.3713620925,0.6430889133967873,94226.6467569018,0.82317978843375,102093.49039599596,0.5176262541104507
60116446289a20936909011b,array_size,260,661712.0639426507,4.053267089652925,290706.73883722327,0.6671495030881067,62729.42515225824,0.4437105554074974,674146.7271577135,1.1085906467759996,709965.2922320531,1.2311767301265149,308190.4829230108,0.932038841769651,310690.28919417306,0.6022825582450984,311307.25125216175,0.5464552702714881
60116446289a20936909011d,array_size,576,320216.36647636956,0.806562022092994,134584.64119507532,1.032256102947865,27788.930596542967,4.454729172046603,329772.3875289296,4.027343366355182,314907.4984518666,1.5575881786879657,127903.15580121429,0.3353449815604625,128155.80576957525,0.5561825306958109,129137.28955992781,0.9160956786388215
60116446289a20936909011e,array_size,270,664183.6102231417,3.261816742317608,281518.6022341249,0.3382745987948789,60599.14514329666,1.350745258659266,692005.4446047026,1.7619071083116973,645674.2409442498,1.2942433567169431,298543.72500734933,0.5674184288407614,296976.9556961916,0.6784435340294795,297193.3673795061,1.4959855871120455
60116446289a209369090119,array_size,614,302763.3524635975,0.8838118129701243,124872.5897052253,1.8167462466411903,25932.492365214574,2.9290375799059603,298273.28435858234,1.337071119929183,295082.1422981568,1.4994948926911564,121233.67286337691,0.2675327755266099,121886.05386880171,1.0824307032092235,119177.0381918549,1.4041584343179636
6011646a289a209369090122,array_size,442,409966.896171664,4.277939051155466,170145.08453106278,2.645920582279188,36753.93222901456,1.792810570699047,391927.69559368206,3.316526589221052,396563.1527967175,1.4549406708012658,172921.0787152121,0.8238358433848789,168536.4940161622,3.4612229675668056,170291.20178753752,1.0964813806845628
6011646a289a209369090121,array_size,878,207872.66850726734,1.8668134998671742,89117.00595879268,0.6920912194812506,18791.06585593768,0.5365784285223751,209182.60340622684,1.0427946732396014,223361.57139270255,1.5133020203661092,80101.86660715181,1.7400044714594098,82234.1793627109,0.7449165197907752,82273.59529379732,1.1520493321641792
6011648e289a209369090128,array_size,398,449387.1069466924,1.4025472134137913,189800.93525395004,3.6280895797541817,41063.68812910967,1.1522263644288955,482746.94107492885,1.535966628304059,432761.47431447543,6.621430276279517,191269.14525627624,0.385642271238607,193855.55240161062,0.755771459427858,194773.8912444367,0.8264586351403737
6011648e289a209369090129,array_size,636,290125.1603554816,1.2566596605257574,121556.93281973826,2.1412592245953905,25753.879118286095,1.7361571718874615,286264.24196773366,1.4790070384208127,298571.2291261023,5.170408218916834,107174.50697707971,0.6319369257816713,107502.20282800062,0.6748522980848838,116729.03484090422,0.7830732418624735
6011648e289a20936909012b,array_size,780,231221.82004463158,2.1662863372359773,94962.09891098298,12.746750403199641,20835.08440964673,3.560392101409346,234167.635632478,1.0424671249124056,252527.13697020395,0.2538686115283677,90463.52374720048,1.0182062344305163,91487.61778757078,1.8051721671501757,92867.41198181082,0.2836768762310729
6011648e289a209369090127,array_size,476,382960.21197131404,1.3685810029554382,159330.94983262062,4.260348696401725,34317.77811446814,2.587906028372786,369184.1834563034,9.463328925743701,401735.85545035393,3.4001971752717663,152231.26443808782,1.8196368869855446,158772.53253370183,1.9548086665566269,158723.0164548301,0.3712690790581453
6011648e289a20936909012c,array_size,480,381274.1316027341,1.1093792090226275,156227.18424591696,9.006042781865373,33638.69770216143,1.3563514607741098,383704.0794602569,0.7400613933028752,373921.28952328465,4.121730633270078,141090.8181604589,9.189776179067257,149672.0217329792,0.47266386019894063,156369.80679696953,2.7511853992494966
601164b2289a20936909012e,array_size,14,7277510.769902301,7.260505740927889,4343060.825031696,1.5888214139783592,933472.1448286148,0.7892664590078889,7657091.7046241285,2.2950433104016033,7871312.3626216175,1.34184528416022,4533893.354673129,1.1320195764587513,4643045.859334736,1.197818233966325,4430707.825699806,2.674279125788322
601164f9289a209369090133,array_size,830,222670.66845222187,3.6609879298678956,93819.95012689962,0.3873613061311163,19825.221031392346,0.9598871773157311,223729.5280400068,0.8732273585865754,234504.46854283285,1.5439290480602612,81145.6897912237,0.74592395345986,82881.96371929224,0.4851391589548404,88611.85554899948,1.268022841686304
601164f9289a209369090134,array_size,738,248328.79542656726,5.236775975282947,104986.30912482581,0.6545236720564683,22419.12346114087,0.3303608128232804,245555.12605152745,1.4858326000002064,262192.6719260969,1.0213474004083996,96688.85359412097,1.7342096606505062,98444.71002017299,1.5133233344900556,99613.58150479426,0.21531724540940658
601164f9289a209369090132,array_size,158,1083704.4708896205,3.828476334192225,442292.75020886,8.552399859723597,101952.42243634589,1.4041753585784589,1094819.199676626,1.8575845670611362,1093460.961354144,1.0008466682825468,507629.8188780921,0.6733067066509976,476840.369845765,19.049990955251367,513060.1134316781,0.41143596193459725
6011652e289a209369090138,array_size,502,364410.1443085479,1.5528595053834178,153303.13866241372,1.6768970181434018,31753.520420882833,3.775971857198708,360039.95527232095,2.289834261120439,364280.98387485166,6.658218779419083,148194.73392224198,0.7906034487194927,149294.96688992335,0.5576778918393728,150260.38198626848,1.395630564297231
6011652e289a209369090137,array_size,104,1598901.5234219278,0.702398534803897,687444.8087862609,0.6583381721459525,151511.53683481514,2.665769028879503,1609102.175843946,0.7668709966206918,1600109.9753589714,1.118666806909786,769390.6858013326,0.7008001754413047,708802.2163793116,19.065248928342143,768383.1179919794,0.5677955831467172
6011653f289a20936909013b,array_size,436,404012.10708811507,2.392585557824008,171439.52804722416,7.378691442522105,36922.60646541236,2.336964375429548,411494.8716087953,0.9137999934477725,435700.0747079759,0.6507781423783474,168820.31333057137,6.038529233782969,174522.77888724365,0.5356120409523714,174727.90384536804,0.39509522008363934
6011653f289a20936909013c,array_size,164,1060950.1141383052,4.06778725768627,448684.95467755536,0.32011829204992337,96890.6464303199,3.9825562070408735,1054755.054445368,0.9532768394547755,1038203.7035952146,18.631519817063182,465855.04801421147,18.18168436365574,489579.22293707536,0.40336363334522896,447591.036526751,17.355797447757148
60116573289a20936909013f,array_size,632,290125.65295109956,1.3367794928685222,122850.14613651307,1.3437970378616229,25908.089890925174,0.8737900914490058,289277.45563193294,1.3703899129179948,306371.0189514493,1.1557326042725578,110705.8323954027,0.9134178914762994,111462.15986596036,0.31130067224397967,114315.73086043043,1.817917909489106
60116573289a209369090140,array_size,96,1698708.4888242246,0.8183202681684795,742875.1696560823,0.36409658380180465,165368.6465139069,0.7560483888036086,1795775.9939458985,1.288604573233828,1744507.5390960586,4.209183908086411,822271.1172547123,2.149716081675736,820110.6629791937,0.9023688272155401,826788.3844517162,0.7787212620350856
601165a7289a209369090142,array_size,730,254477.43783340685,2.451109224669038,106397.57551229416,0.42557760247252757,22629.330637641127,0.621429230653095,252457.0269836079,1.2893422778262014,261886.66959201833,1.5669880226145991,93398.51716335841,0.6751951203561957,93655.29382994582,1.1417775851300689,99314.94304778737,1.1478547701746429
601165dc289a209369090144,array_size,650,284109.8417098576,1.072448706746063,119535.2913445546,0.7526647590461878,25000.237345764574,2.741938647138575,281643.9162031317,1.4526740345743294,291799.92783289833,4.805243046212142,112514.98170010946,0.7502713862535605,112250.96702164291,1.5676679540104328,112545.92472818894,1.776602898468774
60116610289a209369090146,array_size,362,480494.8082855539,2.6296449202916814,206589.25303193004,3.9593004955116267,45020.32700570881,1.954160359147828,487752.98694974487,1.1524511247435592,519749.60728128,0.7202751320191179,191761.05847550704,5.758719076016332,197424.3245432188,0.8474422996394546,213146.26288272152,0.38953377047716425
60116633289a209369090148,array_size,30,4526640.278859428,7.386447044753473,2259767.6508343033,1.6776283901992675,465602.9816333073,1.9796358645232381,4742593.265912515,1.1809494650332177,4724747.735860792,1.0402474660311853,2321346.0507304557,1.5906747222974953,2397736.163042483,1.5781251701335628,2260727.468618675,1.8848530215632517
60116655289a20936909014d,array_size,12,8148654.956102625,11.373841081690953,4700055.041804375,0.9242011083522921,1040761.0461559454,2.642511148152274,8369398.182593379,2.173670049381767,8494538.157475466,1.8924895958097634,5195349.60181559,1.5937784069837584,5016289.1078403145,5.538495094851511,5021858.456727635,6.057441068822089
60116655289a209369090150,array_size,214,804994.8739328599,1.0774662779655557,344819.9429747442,2.8610740251655256,76681.7191452338,0.21247628761228002,862381.0226508722,7.559749135086897,831865.0134887663,5.027078169866544,379576.34315705934,1.286100101735363,381452.11165330437,0.8749750342032381,377908.97497802065,4.20006724014415
60116655289a20936909014e,array_size,266,674408.6427139522,2.99593576996618,284479.78417064104,0.297188584623033,61384.34318244613,0.9057772056699036,691598.4810682305,3.6755651842114303,661325.8527682893,0.9555968832961809,283245.8991742124,0.6076741890958901,281366.3152826472,1.7568336448548716,302011.9971690409,0.32943456364048934
60116655289a20936909014f,array_size,696,263851.0445695391,1.155309509763526,111497.45741384383,1.264898311699067,22035.89576855406,8.156911069201138,276306.06839237234,3.0250785806677634,264631.5640330701,0.9861737193304002,100923.99193685125,3.7240539452621886,104026.11543513951,2.891143012573609,104958.09012527033,0.32078867514016196
60116666289a209369090152,array_size,754,251200.11679275133,0.9343795610151404,102306.17808282551,0.875913058990547,21846.303068223344,0.4418043174890518,258745.7501354206,0.9048469947135034,253783.63744223947,1.9921936195985999,96877.51184250925,0.5285197407808793,97013.21658173269,0.5817490077393044,97102.44267924348,1.2914556093680578
601166aa289a209369090154,array_size,276,643424.788250398,5.530916179378123,275810.4880264109,0.38972157060569823,57472.4565499133,4.460662440618502,642730.6881544247,1.2801652923879603,634762.7175352671,1.3398212783206462,236628.2179467818,40.925842298216956,293287.48321328685,0.7758466067733547,287148.2661228614,2.0337966062919213
601166ed289a209369090156,array_size,304,578235.1911062882,1.1922824984586413,238066.40090582558,9.80125812814264,53331.31458868158,1.1516136235121497,582204.4562057887,0.9105754870486757,613565.4914107884,1.1520623173401678,258876.36017371208,1.184208750206328,261024.98722143608,1.30383942382543,261614.32398172203,0.2550588958595595
60116770289a20936909015a,array_size,390,458749.47986482934,0.7862413879749256,189268.80587265248,6.833283503401718,40208.43127821354,10.618748133699011,463091.8488464119,3.442955335698676,483403.5128700838,0.7276077188846802,194363.09198688148,0.4318034451167546,195962.22738101106,2.7962373877486275,197545.08640812125,0.902858593226584
60116770289a209369090159,array_size,80,2001546.5510384026,1.7572155467361228,876467.9149069104,1.1005283871219942,194519.64479581162,2.370950851194414,2031050.0846772369,2.594583007365355,1794958.5452124858,29.947266728356325,928667.1228167095,1.011900275888467,934842.6436177117,0.6006099275750073,981927.5470489443,0.5017854956390243
60116790289a20936909015f,array_size,334,545914.2060872052,2.3445153662360947,227526.560632523,1.4505053035238675,49186.027167793276,0.8864131393390146,524365.3511009475,5.834674960761422,543414.6597484433,2.3921023071079897,225780.48909227288,6.130222932200953,229085.0298502264,1.302738122653319,232665.84433565318,1.9199865467643005
60116790289a209369090160,array_size,322,544677.5422050301,1.0836395704183857,234378.24540842275,2.647575247989931,46897.988751321645,15.858978471738059,555730.6926920781,2.626207027046293,549368.4579437593,6.788937540598631,236159.86801414308,0.8609821264268933,230861.92078316366,1.831282766651564,243296.90572374675,0.36714464644742206
60116790289a209369090162,array_size,1010,189009.59268381205,3.169812430388822,77215.1002150424,1.09877373019898,16424.959303373023,0.901850507338574,182361.4515895216,1.363480590239092,187051.7834086332,2.8950520406491904,67973.30333987116,0.8353737678323347,68774.9169359913,0.5909419226494907,69734.6731459361,0.3280130107643996
60116790289a209369090161,array_size,344,514564.3497933297,14.152377661428769,224004.4543981036,0.22488797787414203,47215.250125672916,1.3651142986305422,520092.56679759856,1.9850488100018586,513035.8696558269,5.340433492303052,219898.1293543529,0.5350392592666459,226789.2025466535,0.7931424569367919,225329.39842843806,0.8413367194025917
601167be289a209369090168,array_size,280,637468.5382391784,4.506212819241369,270202.59740506805,3.1385717011501555,58144.932139233686,1.547235755701646,646729.1049296164,4.109152239361564,644867.711412144,1.3455988687870384,272369.566453214,0.6932595223219598,268792.72073675366,0.6574670105155497,283131.5661291948,1.153380726437684
601167be289a20936909016a,array_size,144,1150403.0748758863,8.918231709166198,505535.0054564359,0.6443491630031372,111402.482012149,1.1495886312781631,1236665.2527327172,1.0425360929890157,1251283.7143665596,2.922238628280691,545134.5671656041,0.7563913576262464,518624.8462455774,0.711569321032513,526075.1999266037,11.75973648029543
601167be289a209369090167,array_size,272,664911.370079787,2.4585739234886064,281473.73963726754,0.3020243637501457,60236.61844260116,0.6979951036254874,657806.6011793388,1.1893347116175892,668243.3142366802,2.3753243701000644,285310.1580391954,1.3140423400833219,295049.3724931147,1.0016823538974804,297056.9025911828,0.28135712725520384
601167be289a209369090169,array_size,454,393370.89388982725,1.559870056754422,167658.43510639336,3.0289083409770354,35359.181935594424,3.385336422723829,389229.6571275712,6.425352604407469,394785.29516722634,1.1528578109259349,152901.24571906013,1.474968831274937,157210.2680634314,0.47426261397246083,167904.20878908367,0.48503995731292776
601167cd289a20936909016c,array_size,254,704059.9133617647,1.922245901922821,294405.3989034427,1.8959361862435173,62348.38989164165,8.309632624095235,697049.7624618204,6.118050049535117,738468.1857323558,0.8234744111765455,309006.0947045704,0.5290726637273793,310962.4032624643,0.7390672819333797,318620.25243935536,0.45985303386801063
601167dc289a209369090171,array_size,274,645786.9377676854,6.014718827115144,277507.2293747144,0.6358801375172358,58902.51231798918,3.484278532749778,645515.1697307642,1.6584554120065325,636059.0476785908,2.8808078263584136,287897.9421424918,0.7494241631873166,296262.6879921598,0.9241276127068889,288814.55852544046,1.9022879019688603
601167dc289a209369090172,array_size,156,1089206.2520724614,3.4776744466639196,434785.09841302806,14.054172257746817,103950.42027898828,0.6010519492237856,1126934.3392571765,3.8166311099815062,1139716.085120754,6.875664247690208,500085.01973586436,2.0836741310494302,518493.3068656455,0.592875379506349,519803.5583806104,0.33403180805258487
601167dc289a209369090170,array_size,914,199820.6937944416,1.0090700109248951,85879.75696517546,0.29749472986917336,16471.743082899822,9.451686055581003,189898.2103556533,10.086243605581238,199514.6040216086,1.2938435859708985,78497.38601483766,0.5196319440883383,79588.36155341208,0.8190219018886283,78454.39642438103,0.3037524240692699
601167ea289a209369090177,array_size,856,210614.66708868492,1.8540534259836108,91326.33650370022,0.3752694371735614,19226.187816331465,1.5164065557278945,207805.6840074741,18.313536406838217,227493.11765875557,0.6233077471742547,78496.37912740833,5.670998136532423,82274.47794053196,0.5519418097613151,83757.1829906898,0.28311362242842003
601167ea289a209369090178,array_size,984,186896.57131477757,0.9443619138743172,79552.08334147643,0.41939745964517233,16534.010141461258,1.8955355710042563,184656.7630054347,4.207530139480011,197582.41419646156,1.7811469417303933,70561.04023766967,0.7537230405921829,73506.17796691648,0.7282211164283591,72034.47102797337,1.386509206339674
601167ea289a209369090179,array_size,1020,179805.04433533258,0.9399168798961123,76724.13929549312,0.40426503126985336,15785.141252782849,4.919159891761183,174312.11341373087,5.505746007955773,190681.1295329329,1.2547396342193495,67535.52332952099,0.6857178762308279,68567.3059949679,1.0958804747343054,68074.15236549871,1.7246870556227478
601167ea289a20936909017a,array_size,220,716762.4777311992,28.71568949589095,334467.8328962966,3.2953929564052173,71488.87055927563,9.441762639602356,711163.3009131054,20.122180223269883,793068.626805891,15.754087492260794,359785.6829225992,1.6789901763757011,372182.4941127529,0.6547904967935909,369496.1817786297,1.1956597941995109
60116804289a20936909018e,array_size,708,260736.34069642486,0.8957771944543691,106250.02640899291,7.826125804571292,22603.64834733178,5.99391777024096,237265.4534303537,12.394546377350899,260610.8554060819,1.188805994497215,100525.60302324244,0.7049538927820694,105269.10436520987,0.6266458774171673,102527.34129785531,0.2746835295812071
60116804289a20936909018b,array_size,262,665174.6798716395,8.381099329183424,286298.1455202523,1.1486193639453806,61760.07834094562,1.8488960518985373,655184.5441128522,10.28917513486835,709630.8378432564,3.2384568041586745,299158.980832422,1.4817966507650533,313141.1858852828,0.8719729361026866,305514.75652606244,1.5719436413624068
60116804289a209369090190,array_size,872,209118.74226444933,1.5092423272067435,89618.47438679672,0.4077876211298493,18908.79518120367,1.1211885468772533,208223.59861104313,4.9635517202328305,209025.607873808,1.3686160198383581,83730.76436859736,0.8232784966976325,85100.1931611567,0.5924841774563943,83218.20396300423,0.2692192639472266
60116804289a20936909018c,array_size,176,975036.9569725188,4.099734173216734,410339.1837323917,4.136926243544223,90555.86551741583,3.093239819460418,934901.4922556763,11.158266056851723,1034288.9036822988,1.5536984777709488,449930.020648,0.4203636087024955,470859.2585988698,0.5557016390224936,458269.0788897385,0.7422152704329693
60116804289a209369090189,array_size,852,213316.38950985743,1.7070781454242594,91487.59412421806,0.3620008773771976,19426.35832746753,1.3684024232743293,213160.1834555827,5.385634733871511,215924.23128235905,1.0865356387523044,82757.71618868013,0.783163900364218,86087.89739714922,0.755959705225522,84501.60781474125,0.3049724021691557
60116804289a20936909018f,array_size,900,201920.32067651776,1.3430454748217033,86285.93002806888,1.0007458138910665,16443.687054680446,24.81750427836361,203581.90663982884,2.259842381287915,217668.78159470033,0.8096437589876158,77633.31713776593,0.5240420418987785,80934.08216854905,0.7929919460172307,79349.7162475635,0.33173202199261465
60116804289a20936909018d,array_size,550,335650.5044588439,0.9029370276077328,138158.93799177502,3.359125509619304,29687.392123746635,2.181028158340236,312844.5977681243,9.382666015705178,325204.1755298456,2.943308292073522,129308.0757631299,3.574320708316718,137144.62133998674,0.29312643609340355,134734.02821580984,0.3569408469380798
60116804289a209369090191,array_size,820,219445.0464684355,2.0386084615378524,94995.59426407561,0.34444676093440185,20201.280205945426,1.1361483312834635,225617.2479078498,6.547305455256845,223634.73669997498,1.0939137335935183,84939.66720249082,0.8142780458651571,88750.62309564803,0.5803078113955622,87225.4189576708,0.25987662871820383
60116804289a20936909018a,array_size,964,191625.13674235943,0.7496104271872307,80140.05775918793,2.328611040281252,17032.894003315036,1.528155663895187,184639.98597236376,7.378517022086529,203355.47606189287,0.5431838584383695,71584.09444286038,2.6805508621875735,70037.66847499405,0.6604523835976097,73389.60770765497,1.0025670869528294
60116804289a209369090192,array_size,128,1288911.9035833965,4.2355687374901185,564785.3064940264,0.4192387138559307,119607.50994987851,11.462529497943382,1358971.0444693728,2.7304808487827943,1408481.7219081381,0.8058011714466589,614589.2915324764,0.9861460834297543,629315.0162941808,1.3194461298297717,629387.91826468,0.5488437976179329
60116804289a209369090195,array_size,142,1145210.8430179628,10.132016526359982,507533.4327609598,2.4243090635133075,112490.69382865769,2.330852887137434,1199533.4373363715,4.233347680335349,1265227.765729277,0.6770207421675812,545625.1493809497,2.289102727397499,549742.0266461405,7.9875619788733765,565200.912192627,1.0623234088071487
60116804289a209369090194,array_size,922,197791.5403621786,1.3218224002858543,84712.82293018258,0.5786899532721135,17735.730750198945,4.001544687608847,197808.60660363713,7.024619997112036,213921.50361009323,0.5991442238271164,75056.56577130503,0.9664733875563489,78819.50977461759,0.34129505505544205,76657.14090256399,1.1651580029559674
