_id,results.Array_sum_reduce.performance,results.Array_sum_reduce.rme,results.Array_sum_for.performance,results.Array_sum_for.rme,results.Array_sum_for_of.performance,results.Array_sum_for_of.rme,results.Array_sum_recursive.performance,results.Array_sum_recursive.rme,results.Uint32_sum_reduce.performance,results.Uint32_sum_reduce.rme,results.Uint32_sum_for.performance,results.Uint32_sum_for.rme,results.Uint32_sum_for_of.performance,results.Uint32_sum_for_of.rme,results.Uint32_sum_recursive.performance,results.Uint32_sum_recursive.rme,subject.name,subject.value
5fd3cec52010da421cf30b12,1166902.984509784,1.819239484802858,1204454.9675078522,0.4660660556182061,890033.5193250295,1.4116303872580866,106260.8221058672,0.36838684391352994,93320.41489044075,0.17881538286862203,1464497.1016704324,0.7252441996369573,689117.6542725402,1.9578554370901364,98967.42010858408,0.6051968353609712,array_size,1009
5fd3cec52010da421cf30b11,1269678.0252954236,2.675438411896651,1298506.8437187832,0.21433336836734984,961240.8173793902,0.522413617832068,113816.60642511523,0.8727695484835701,100238.16389898105,0.7766682615060252,1597339.5944145704,0.2939709694244265,733342.3306923691,0.9495260471299692,107229.07177213221,0.5462086450236344,array_size,942
5fd3cec52010da421cf30b10,1201786.2857319664,8.329220234882563,1272260.191751511,0.3828318260051619,944888.630185366,0.7579675517261909,111609.60972537134,1.0056639929977682,99053.98314778133,0.34948408979170753,1575064.990048557,0.15354423773934828,730297.4867641269,0.8757479869218274,105525.51964126706,0.38847576336551976,array_size,955
5fd3cec52010da421cf30b14,1226665.6085797334,1.6568716933917544,1301973.637077666,0.22088206235764415,965729.9921880964,0.2973714072894761,115502.88499703359,0.4408119640776663,95526.45392326836,13.75882831296798,1589643.9732015028,0.5164220781602602,744337.8972458029,0.891813111955389,107391.22726963321,0.4065406596462876,array_size,939
5fd3cec52010da421cf30b15,18923688.59210906,3.7184978238624247,19401671.7401236,8.724171417875667,14119944.263347438,0.7869531895634558,2380531.757459729,5.159465831072458,1656392.0492513757,5.4351708231892255,25740522.812314976,1.2614477119118648,10912788.152132245,1.5279253973384321,2238919.915402439,3.0636429616668863,array_size,51
5fd3cec52010da421cf30b19,1513194.6027505568,18.396006296892896,1683157.1831305488,1.0522891377963441,1254601.3075030355,0.3291675508929096,151999.7581502134,0.4733146641141216,131293.8274196767,0.28309792900323755,2116289.2683385406,0.48203803015735835,953498.9221760804,1.084075821175217,143220.26805294192,0.34853670437061773,array_size,719
5fd3cec52010da421cf30b16,7325541.608802264,4.478004349926487,7834068.470017757,1.069521673942139,6010993.011203952,0.37383624481577904,908589.9853940828,0.8294089590365751,648251.4669348338,0.32248505239492314,9719632.337311883,15.689378464369575,4489252.501029966,1.583532022019626,844865.2377576538,1.0603243004521916,array_size,139
5fd3cec52010da421cf30b1a,1724283.8781480242,13.073015066504235,1955329.3552196936,0.1528753454501751,1455706.353876345,0.3931124884916158,180653.44599064285,0.1548885685200761,150123.12714312758,1.400570529507613,2455790.681440671,0.42723760973183633,1111148.0525174108,1.1884127911337317,168755.57425316257,0.34100311137977773,array_size,618
5fd3cec52010da421cf30b17,2108976.4125041384,1.4462900956739366,2211503.1719996207,0.5182007740682626,1646207.6566631075,0.3642636140832432,207662.45498696165,0.30363928699852494,173121.85424398343,0.4763974699254556,2802702.849031225,0.5154370388146787,1243302.8805342626,1.235975562655852,194369.22309605143,0.6678690457795287,array_size,544
5fd3cec52010da421cf30b18,1631150.041789884,10.898508372194774,1851524.6278086102,0.11538688002550655,1371128.2704467513,0.45319192883978376,166688.74040867024,0.993345495899905,143803.65342866394,0.322555817967702,2329769.700634316,0.17839231277332718,1031479.279237466,1.7247490924705666,157224.14497161505,0.4906842936358163,array_size,656
5fd3cefb2010da421cf30b25,1399973.922027376,2.086717386323576,1436462.5267505695,2.67009094313786,1093184.8805144525,0.42711137758051354,130666.94752344757,0.6754550537963467,114159.437265911,0.32887567126095313,1829567.8383537126,0.25273494034012667,837691.1176195522,0.9429195856457832,122625.22952516757,0.8802173193459196,array_size,827
5fd3cefb2010da421cf30b27,9696713.911039872,12.945953710614294,11727633.626402901,1.2190236699061547,8831974.188714115,1.2204264174556887,1337969.067656568,0.3501458072918768,952370.6682700708,0.35829706475773393,14100367.590246161,2.378178846973179,6407843.1859850045,1.6135737037307571,1252153.5615492214,0.4817104757354147,array_size,94
5fd3cefb2010da421cf30b26,11552078.42617569,16.123119731664605,14060706.090680555,0.5768726239268062,9840200.013276802,0.9646071926704219,1581133.3459199292,0.36319588513341644,1128154.1348518967,0.5025957334018444,17767821.22232862,0.9078732360577187,6938465.407255369,2.0767550034671056,1431585.3817049272,8.621209421657298,array_size,79
5fd3cefb2010da421cf30b2b,2950355.434941339,14.559594621093295,3316595.869953093,1.5844244043438225,2513489.8409507684,0.37566294218673313,338196.95626628684,1.120243117339025,267554.4701332993,0.166102124505863,4332046.566595308,0.25469456582950595,1882924.3648439697,1.4070062816753877,314945.98678597907,0.571952149338229,array_size,351
5fd3cefb2010da421cf30b29,1538970.5200881343,12.08730909431897,1680197.1649076878,0.8239477454831947,1260757.638540126,0.3411498704224478,152505.13123262822,1.3096712508086865,132516.7052105424,0.12459165520885801,2089818.5042407566,1.3574817551213059,953701.1415064078,1.0890661759391755,144514.38428888988,0.23582312049018517,array_size,715
5fd3cefb2010da421cf30b28,1689314.7246004338,1.4721339913505307,1764225.3820243024,0.9078003856722111,1314651.7996851993,0.3901128923800574,161857.78011546523,0.2710177229266336,138000.60211402792,0.2254353481996851,2177619.9031266426,1.2605763879575618,961529.968022627,2.3610138845601187,149665.17961467544,0.8559409917579619,array_size,685
5fd3cefb2010da421cf30b2a,3094656.6157969506,6.352888056174537,3361589.9319507233,1.1757941054347079,2567010.631121786,0.8956030849445046,341789.6028734994,0.8012783855495962,269448.2195148024,0.3557395576981194,4373887.91946783,0.19060507236194074,1905550.605353613,2.6370325362446976,323306.50838051946,0.3742311630900777,array_size,346
5fd3cefb2010da421cf30b2c,3627357.462573653,12.330071457343912,4340077.887404284,0.3569828394981007,3159685.802491736,3.951728459878998,451295.9442100383,0.439445519683854,343955.3660192451,0.7952454300650421,5590485.844410815,0.2657062488121165,2452612.2230300843,10.351451295651254,420174.12146305107,0.1976611841757709,array_size,269
5fd3cf322010da421cf30b35,1801717.9798870299,9.452609517488519,1956976.836478673,0.3803917719640649,1464027.0900167844,0.4647650453990851,174927.3640071644,3.9615315450157325,151077.64626062248,1.1903896257475395,2481061.632070728,0.10898833714822229,1101111.5482214214,1.1498659836497003,168509.78049411817,0.5533114074738759,array_size,615
5fd3cf322010da421cf30b33,13236057.856906246,1.5546809194165008,13486859.845237728,3.0673815720733395,10503747.52660514,0.33949268659950993,1605211.8318025167,0.4323786643116567,1129872.3770324963,0.2514750820622835,17917694.83396371,2.602773209413085,7571774.180583701,3.441908055730854,1475039.0733563271,3.109755556734376,array_size,78
5fd3cf322010da421cf30b34,9399369.019371208,11.461960880347622,10117250.06876042,0.5987165042466501,7925723.687134491,0.32512656333188544,1245757.8798815995,0.1530460311957974,869555.7620562281,0.2925537196853806,13020140.861131854,1.0864721348845812,5592449.131642367,0.6971595741412798,1156348.8499513094,0.38507161846902893,array_size,102
5fd3cf322010da421cf30b36,1584763.7514643043,4.682177785909381,1640295.9491579786,4.331602137865009,1251021.9797553457,0.32424295635769346,150623.3324734015,1.0707309900940323,130621.15611139263,0.40857203188306174,2108828.9123214404,0.22154665020731432,942896.1057004817,1.0595191724095998,142779.32610516384,0.2897093752623077,array_size,722
5fd3cf322010da421cf30b38,1169950.620849571,1.2528696866065934,1188011.3220398743,1.4755306568302784,890807.4966684288,0.5464657462727902,105233.00872782424,0.38615336091151303,92632.67351760634,0.8965502106516383,1463460.0986715292,1.0302373599554242,686936.250749128,0.8196085093236984,98345.3489169374,0.5497293971464529,array_size,1016
5fd3cf322010da421cf30b37,9011857.67929082,12.29469708917555,9943282.082065633,0.5200489031277632,7773903.862285207,0.5015005432023382,1225452.8729302976,0.2426026173339434,854011.2951255831,0.40234139407650005,13072421.444388855,0.7266945332362704,5948353.835845013,5.455645719193406,1133500.1378554096,0.3432373892039009,array_size,104
5fd3cf692010da421cf30b41,1209984.9239678162,1.7505198818946737,1252323.32130651,0.7603284712151382,933091.0115871342,0.5477315193922502,112211.58905531061,0.16284778770883074,97624.31405197724,0.9208937486828128,1551018.8709115628,0.2301115237757634,718386.7379029122,0.8580483553681274,104490.53323870587,0.3987638549994858,array_size,967
5fd3cf692010da421cf30b45,1405879.104380642,3.852796542054804,1488481.2048876113,0.3036205434914627,1092423.5868081,1.669128917178464,132742.3136657386,0.4069228647048351,115760.65259356814,0.16824630227522722,1855783.2778777946,0.1240131078962097,866425.8443326339,3.1429380258008517,125008.57753792786,0.16158495446699025,array_size,817
5fd3cf692010da421cf30b42,1582434.2376002434,4.467164663652072,1624663.9903480518,3.8986077934419496,1240368.5274425903,0.336047303801861,147947.94563747948,1.7267406751059693,129560.41027723443,0.6572348580125421,2089621.6787515155,0.10111000499797135,938947.2116166607,1.390109851453176,141183.28935041925,0.37987544367310505,array_size,729
5fd3cf692010da421cf30b43,2628105.8500659037,11.625363622686905,2934676.097643486,0.656214060196401,2207234.5379312984,0.29635193964692436,291384.47304985544,0.6826888284941397,234123.582933178,0.1724427793212682,3786966.099563356,0.7109977027370735,1662621.4421556217,1.3647195010448319,268272.08877683955,2.998075937072401,array_size,402
5fd3cf692010da421cf30b46,1504991.0906268253,3.507543751543965,1593764.6953567702,0.7602465855154884,1194976.9911741663,0.5445293331285972,145865.13196082762,0.10510860032635422,123581.74136665568,3.5677716818041367,1968607.3332249613,2.496843289678491,913994.1246177416,4.274352358577598,135303.54520324292,1.174737605844913,array_size,754
5fd3cf692010da421cf30b44,17374855.925258115,13.707339439947036,18675953.250877924,1.1592902893313415,13215975.68878729,0.54917577589719,2260452.567497126,0.17026881670793426,1574184.649265975,0.6849813771872559,24440706.301917292,1.5473803027054411,10364244.20594302,9.769341738931002,2070392.876579787,1.9856596922385117,array_size,55
